0;0;0;0;land;false;unknown;0
1;235;172;235;land;false;marsh;1
2;254;205;122;land;false;marsh;1
3;235;99;211;land;false;forest;1
4;151;240;244;land;false;mountain;1
5;234;222;62;land;true;plains;1
6;241;175;236;land;false;forest;1
7;219;157;134;land;false;plains;1
8;250;137;203;land;false;plains;1
9;213;196;233;land;true;marsh;1
10;201;191;154;land;true;desert;1
11;173;136;244;land;false;jungle;1
12;227;153;162;land;false;mountain;1
13;205;239;170;land;false;marsh;1
14;186;144;178;land;false;forest;1
15;149;243;136;land;false;mountain;1
16;234;191;134;land;false;plains;1
17;161;227;197;land;false;forest;1
18;207;149;192;land;false;hills;1
19;245;68;224;land;false;forest;1
20;249;249;172;land;false;mountain;1
21;235;99;228;land;true;marsh;1
22;253;189;119;land;true;hills;1
23;75;239;194;land;false;marsh;1
24;243;209;133;land;false;mountain;1
25;171;233;100;land;false;plains;1
26;224;138;183;land;false;jungle;1
27;235;239;218;land;false;marsh;1
28;232;228;196;land;false;plains;1
29;192;144;227;land;false;mountain;1
30;231;127;211;land;true;forest;1
31;223;201;198;land;false;forest;1
32;223;196;183;land;true;hills;1
33;254;216;165;land;false;plains;1
34;179;219;186;land;false;marsh;1
35;244;248;75;land;false;marsh;1
36;205;199;246;land;true;marsh;1
37;112;177;242;land;false;desert;1
38;207;207;190;land;true;hills;1
39;188;114;215;land;false;marsh;1
40;196;155;235;land;false;mountain;1
41;210;243;49;land;false;mountain;1
42;252;210;50;land;false;forest;1
43;183;240;120;land;false;mountain;1
44;220;249;111;land;false;forest;1
45;233;216;57;land;true;forest;1
46;241;90;226;land;false;plains;1
47;174;134;250;land;true;hills;1
48;236;180;175;land;false;mountain;1
49;217;166;177;land;false;marsh;1
50;217;166;233;land;false;plains;1
51;191;191;170;land;false;mountain;1
52;222;225;192;land;false;plains;1
53;196;157;187;land;false;plains;1
54;199;114;205;land;false;marsh;1
55;172;241;152;land;true;forest;1
56;142;241;203;land;true;marsh;1
57;149;204;211;land;true;plains;1
58;224;151;222;land;false;plains;1
59;108;228;246;land;true;plains;1
60;235;228;84;land;true;desert;1
61;214;228;202;land;false;forest;1
62;140;198;246;land;false;desert;1
63;180;235;239;land;false;plains;1
64;197;186;124;land;false;desert;1
65;152;133;221;land;false;mountain;1
66;88;191;235;land;false;mountain;1
67;247;212;132;land;true;marsh;1
68;113;160;246;land;false;mountain;1
69;189;182;201;land;false;desert;1
70;199;237;195;land;false;desert;1
71;167;177;252;land;false;forest;1
72;249;162;130;land;false;plains;1
73;187;228;87;land;false;forest;1
74;233;53;216;land;false;forest;3
75;236;87;225;land;true;mountain;1
76;216;123;197;land;false;forest;1
77;162;180;254;land;true;marsh;1
78;183;235;179;land;false;marsh;1
79;234;172;165;land;true;hills;1
80;218;214;155;land;false;desert;1
81;233;214;216;land;false;forest;1
82;199;67;254;land;false;mountain;1
83;149;211;242;land;false;mountain;1
84;151;209;167;land;false;plains;1
85;118;175;229;land;false;plains;1
86;251;216;211;land;true;hills;1
87;167;246;207;land;false;jungle;1
88;180;254;71;land;false;mountain;1
89;252;82;225;land;false;marsh;1
90;137;203;184;land;false;forest;1
91;203;105;254;land;false;mountain;1
92;207;194;108;land;true;hills;1
93;126;243;151;land;false;plains;1
94;147;175;239;land;false;plains;1
95;61;208;248;land;false;marsh;1
96;250;105;240;land;true;mountain;1
97;218;163;138;land;false;mountain;1
98;244;158;195;land;false;plains;1
99;152;187;191;land;true;forest;1
100;121;248;187;land;false;plains;1
101;233;140;244;land;true;marsh;1
102;158;162;187;land;false;forest;1
103;85;204;217;land;false;mountain;1
104;92;216;247;land;false;marsh;1
105;204;195;215;land;false;plains;1
106;122;240;252;land;true;forest;1
107;233;105;196;land;false;mountain;1
108;228;136;218;land;false;marsh;1
109;147;207;162;land;false;forest;1
110;166;133;220;land;false;desert;1
111;245;190;243;land;false;plains;1
112;214;188;170;land;false;mountain;1
113;197;140;215;land;true;marsh;1
114;194;253;84;land;true;marsh;1
115;222;158;237;land;false;plains;1
116;236;232;195;land;false;forest;1
117;200;119;201;land;false;plains;1
118;221;213;244;land;true;marsh;1
119;188;238;219;land;false;forest;1
120;182;229;122;land;true;forest;1
121;190;111;215;land;false;marsh;1
122;188;247;223;land;false;forest;1
123;35;233;235;land;true;plains;1
124;227;233;95;land;true;forest;1
125;252;232;190;land;true;plains;1
126;106;206;238;land;false;mountain;1
127;191;254;179;land;false;mountain;1
128;221;174;133;land;false;mountain;1
129;197;166;246;land;false;forest;1
130;239;104;184;land;false;desert;1
131;240;153;121;land;false;jungle;1
132;230;118;161;land;true;marsh;1
133;226;238;150;land;false;forest;1
134;217;252;177;land;true;plains;1
135;239;153;121;land;false;marsh;1
136;226;42;240;land;false;plains;1
137;253;150;187;land;true;hills;1
138;221;170;203;land;false;desert;1
139;168;175;197;land;true;marsh;1
140;121;164;253;land;true;marsh;1
141;250;245;22;land;false;plains;1
142;140;214;214;land;false;forest;1
143;62;210;230;land;false;plains;1
144;194;240;128;land;false;mountain;1
145;230;177;166;land;true;hills;1
146;108;208;237;land;false;desert;1
147;203;177;242;land;false;plains;1
148;141;249;203;land;false;plains;1
149;138;209;214;land;false;marsh;1
150;178;148;219;land;false;mountain;1
